TID,VAR,TRP,VAL,TRF,GRD
DC757710883,TC,RM,1,RS,
DC757710883,TC,RS,1,RS,
DC757811701,TC,R,1,R,1.0
DC757811701,TC,RG,1,R,
DC757811701,TC,RM,1,R,
DC757811701,TC,RS,1,R,
DC757811702,TC,R,1,RM,
DC757811702,TC,RG,1,RM,
DC757811702,TC,RM,1,RM,
DC757811702,TC,RS,1,RM,
DC760112951,TC,R,0,R,0.0
DC760112951,TC,RG,0,R,
DC760112951,TC,RM,0,R,
DC760112951,TC,RS,0,R,
DC760112952,TC,R,0,R,0.0
DC760112952,TC,RG,0,R,
DC760112952,TC,RM,0,R,
DC760112952,TC,RS,0,R,
DC760112953,TC,R,0,R,1.0
DC760112953,TC,RG,0,R,
DC760112953,TC,RM,0,R,
DC760112953,TC,RS,0,R,
DC760112954,TC,R,1,R,
DC760112954,TC,RG,1,R,
DC760112954,TC,RM,1,R,
DC760112954,TC,RS,1,R,
DC762910921,TC,R,1,R,0.0
DC762910921,TC,RG,1,R,
DC762910921,TC,RM,1,R,
DC762910921,TC,RS,1,R,
DC762910922,TC,R,0,R,0.0
DC762910922,TC,RG,0,R,
DC762910922,TC,RM,0,R,
DC762910922,TC,RS,0,R,
DC762910923,TC,R,0,RS,
DC762910923,TC,RG,0,RS,
DC762910923,TC,RM,0,RS,
DC762910923,TC,RS,0,RS,1.0
DC762910924,TC,R,0,RS,
DC762910924,TC,RG,0,RS,
DC762910924,TC,RM,0,RS,
DC762910924,TC,RS,0,RS,
DC763413701,TC,R,0,R,1.0
DC763413701,TC,RG,0,R,
DC763413701,TC,RM,0,R,
DC763413701,TC,RS,0,R,
DC763413702,TC,R,1,R,0.0
DC763413702,TC,RG,1,R,
DC763413702,TC,RM,1,R,
DC763413702,TC,RS,1,R,
DC763413703,TC,R,1,R,0.0
DC763413703,TC,RG,1,R,
DC763413703,TC,RM,1,R,
DC763413703,TC,RS,1,R,
DC763413704,TC,R,1,R,
DC763413704,TC,RG,1,R,
DC763413704,TC,RM,1,R,
DC763413704,TC,RS,1,R,
DC763710831,TC,R,0,R,0.0
DC763710831,TC,RG,0,R,
DC763710831,TC,RM,0,R,
DC763710831,TC,RS,0,R,
DC763710832,TC,R,1,RS,
DC763710832,TC,RG,1,RS,
DC763710832,TC,RM,1,RS,
DC763710832,TC,RS,1,RS,0.0
DC763710833,TC,R,1,RS,
DC763710833,TC,RG,1,RS,
DC763710833,TC,RM,1,RS,
DC763710833,TC,RS,1,RS,
DC764114491,TC,R,0,R,1.0
DC764114491,TC,RG,0,R,
DC764114491,TC,RM,0,R,
DC764114491,TC,RS,0,R,
DC764114492,TC,R,1,R,0.0
DC764114492,TC,RG,1,R,
DC764114492,TC,RM,1,R,
DC764114492,TC,RS,1,R,
DC764114493,TC,R,0,R,1.0
DC764114493,TC,RG,0,R,
DC764114493,TC,RM,0,R,
DC764114493,TC,RS,0,R,
DC764114494,TC,R,1,R,
DC764114494,TC,RG,1,R,
DC764114494,TC,RM,1,R,
DC764114494,TC,RS,1,R,
DC766412571,TC,R,0,RM,
DC766412571,TC,RG,0,RM,
DC766412571,TC,RM,0,RM,0.0
DC766412571,TC,RS,0,RM,
DC766412572,TC,R,1,RM,
DC766412572,TC,RG,1,RM,
DC766412572,TC,RM,1,RM,
DC766412572,TC,RS,1,RM,
DC772110521,TC,R,0,R,0.0
DC772110521,TC,RG,0,R,
DC772110521,TC,RM,0,R,
DC772110521,TC,RS,0,R,
DC772110522,TC,R,0,RS,
DC772110522,TC,RG,0,RS,
DC772110522,TC,RM,0,RS,
DC772110522,TC,RS,0,RS,0.0
DC772110523,TC,R,0,RS,
DC772110523,TC,RG,0,RS,
DC772110523,TC,RM,0,RS,
DC772110523,TC,RS,0,RS,0.0
DC772110524,TC,R,1,RS,
DC772110524,TC,RG,1,RS,
DC772110524,TC,RM,1,RS,
DC772110524,TC,RS,1,RS,1.0
DC772110525,TC,R,1,RS,
DC772110525,TC,RG,1,RS,
DC772110525,TC,RM,1,RS,
DC772110525,TC,RS,1,RS,
DC778210571,TC,R,0,R,0.0
DC778210571,TC,RG,0,R,
DC778210571,TC,RM,0,R,
DC778210571,TC,RS,0,R,
DC778210572,TC,R,0,RS,
DC778210572,TC,RG,0,RS,
DC778210572,TC,RM,0,RS,
DC778210572,TC,RS,0,RS,
DC778711281,TC,R,1,R,0.0
DC778711281,TC,RG,1,R,
DC778711281,TC,RM,1,R,
DC778711281,TC,RS,1,R,
DC778711282,TC,R,1,RG,
DC778711282,TC,RG,1,RG,0.0
DC778711282,TC,RM,1,RG,
DC778711282,TC,RS,1,RG,
DC778711283,TC,R,1,RG,
DC778711283,TC,RG,1,RG,1.0
DC778711283,TC,RM,1,RG,
DC778711283,TC,RS,1,RG,
DC778711284,TC,R,0,RG,
DC778711284,TC,RG,0,RG,
DC778711284,TC,RM,0,RG,
DC778711284,TC,RS,0,RG,
DC779212721,TC,R,0,RM,
DC779212721,TC,RG,0,RM,
DC779212721,TC,RM,0,RM,0.0
DC779212721,TC,RS,0,RM,
DC779212722,TC,R,1,RM,
DC779212722,TC,RG,1,RM,
DC779212722,TC,RM,1,RM,1.0
DC779212722,TC,RS,1,RM,
DC779212723,TC,R,1,RM,
DC779212723,TC,RG,1,RM,
DC779212723,TC,RM,1,RM,
DC779212723,TC,RS,1,RM,
DC779314621,TC,R,0,R,1.0
DC779314621,TC,RG,0,R,
DC779314621,TC,RM,0,R,
DC779314621,TC,RS,0,R,
DC779314622,TC,R,0,R,1.0
DC779314622,TC,RG,0,R,
DC779314622,TC,RM,0,R,
DC779314622,TC,RS,0,R,
DC779314623,TC,R,1,R,0.0
DC779314623,TC,RG,1,R,
DC779314623,TC,RM,1,R,
DC779314623,TC,RS,1,R,
DC779314624,TC,R,0,R,
DC779314624,TC,RG,0,R,
DC779314624,TC,RM,0,R,
DC779314624,TC,RS,0,R,
DC783310681,TC,R,0,R,0.0
DC783310681,TC,RG,0,R,
DC783310681,TC,RM,0,R,
DC783310681,TC,RS,0,R,
DC783310682,TC,R,1,RS,
DC783310682,TC,RG,1,RS,
DC783310682,TC,RM,1,RS,
DC783310682,TC,RS,1,RS,
DC786013031,TC,R,0,R,0.0
DC786013031,TC,RG,0,R,
DC786013031,TC,RM,0,R,
DC786013031,TC,RS,0,R,
DC786013032,TC,R,0,R,1.0
DC786013032,TC,RG,0,R,
DC786013032,TC,RM,0,R,
DC786013032,TC,RS,0,R,
DC786013033,TC,R,0,R,1.0
DC786013033,TC,RG,0,R,
DC786013033,TC,RM,0,R,
DC786013033,TC,RS,0,R,
DC786013034,TC,R,0,R,
DC786013034,TC,RG,0,R,
DC786013034,TC,RM,0,R,
DC786013034,TC,RS,0,R,
DC786514261,TC,R,0,R,1.0
DC786514261,TC,RG,0,R,
DC786514261,TC,RM,0,R,
DC786514261,TC,RS,0,R,
DC786514262,TC,R,1,R,0.0
DC786514262,TC,RG,1,R,
DC786514262,TC,RM,1,R,
DC786514262,TC,RS,1,R,
DC786514263,TC,R,0,R,0.0
DC786514263,TC,RG,0,R,
DC786514263,TC,RM,0,R,
DC786514263,TC,RS,0,R,
DC786514264,TC,R,1,R,
DC786514264,TC,RG,1,R,
DC786514264,TC,RM,1,R,
DC786514264,TC,RS,1,R,
DC788412661,TC,R,0,RM,
DC788412661,TC,RG,0,RM,
DC788412661,TC,RM,0,RM,1.0
DC788412661,TC,RS,0,RM,
DC788412662,TC,R,1,RM,
DC788412662,TC,RG,1,RM,
DC788412662,TC,RM,1,RM,0.0
DC788412662,TC,RS,1,RM,
DC788412663,TC,R,0,RM,
DC788412663,TC,RG,0,RM,
DC788412663,TC,RM,0,RM,0.0
DC788412663,TC,RS,0,RM,
DC788412664,TC,R,1,RM,
DC788412664,TC,RG,1,RM,
DC788412664,TC,RM,1,RM,
DC788412664,TC,RS,1,RM,
DC789012031,TC,R,0,RS,
DC789012031,TC,RG,0,RS,
DC789012031,TC,RM,0,RS,
DC789012031,TC,RS,0,RS,0.0
DC789012032,TC,R,1,RS,
DC789012032,TC,RG,1,RS,
DC789012032,TC,RM,1,RS,
DC789012032,TC,RS,1,RS,
DC789114001,TC,R,1,R,0.0
DC789114001,TC,RG,1,R,
DC789114001,TC,RM,1,R,
DC789114001,TC,RS,1,R,
DC789114002,TC,R,1,R,0.0
DC789114002,TC,RG,1,R,
DC789114002,TC,RM,1,R,
DC789114002,TC,RS,1,R,
DC789114003,TC,R,0,R,1.0
DC789114003,TC,RG,0,R,
DC789114003,TC,RM,0,R,
DC789114003,TC,RS,0,R,
DC789114004,TC,R,1,R,
DC789114004,TC,RG,1,R,
DC789114004,TC,RM,1,R,
DC789114004,TC,RS,1,R,
DC789711761,TC,R,0,R,1.0
DC789711761,TC,RG,0,R,
DC789711761,TC,RM,0,R,
DC789711761,TC,RS,0,R,
DC789711762,TC,R,0,RM,
DC789711762,TC,RG,0,RM,
DC789711762,TC,RM,0,RM,0.0
DC789711762,TC,RS,0,RM,
DC789711763,TC,R,1,RM,
DC789711763,TC,RG,1,RM,
DC789711763,TC,RM,1,RM,
DC789711763,TC,RS,1,RM,
DC793710941,TC,R,0,R,1.0
DC793710941,TC,RG,0,R,
DC793710941,TC,RM,0,R,
DC793710941,TC,RS,0,R,
DC793710942,TC,R,0,RS,
DC793710942,TC,RG,0,RS,
DC793710942,TC,RM,0,RS,
DC793710942,TC,RS,0,RS,
DC794210021,TC,R,1,R,1.0
DC794210021,TC,RG,1,R,
DC794210021,TC,RM,1,R,
DC794210021,TC,RS,1,R,
DC794210022,TC,R,0,RS,
DC794210022,TC,RG,0,RS,
DC794210022,TC,RM,0,RS,
DC794210022,TC,RS,0,RS,
DC798310351,TC,R,0,RS,
DC798310351,TC,RG,0,RS,
DC798310351,TC,RM,0,RS,
DC798310351,TC,RS,0,RS,1.0
DC798310352,TC,R,0,RS,
DC798310352,TC,RG,0,RS,
DC798310352,TC,RM,0,RS,
DC798310352,TC,RS,0,RS,
DC801911721,TC,R,0,R,0.0
DC801911721,TC,RG,0,R,
DC801911721,TC,RM,0,R,
DC801911721,TC,RS,0,R,
DC801911722,TC,R,0,RM,
DC801911722,TC,RG,0,RM,
DC801911722,TC,RM,0,RM,
DC801911722,TC,RS,0,RM,
DC804812131,TC,R,1,RS,
DC804812131,TC,RG,1,RS,
DC804812131,TC,RM,1,RS,
DC804812131,TC,RS,1,RS,0.0
DC804812132,TC,R,1,RS,
DC804812132,TC,RG,1,RS,
DC804812132,TC,RM,1,RS,
DC804812132,TC,RS,1,RS,0.0
DC804812133,TC,R,1,RS,
DC804812133,TC,RG,1,RS,
DC804812133,TC,RM,1,RS,
DC804812133,TC,RS,1,RS,1.0
DC804812134,TC,R,1,RS,
DC804812134,TC,RG,1,RS,
DC804812134,TC,RM,1,RS,
DC804812134,TC,RS,1,RS,
DC805710551,TC,R,1,R,1.0
DC805710551,TC,RG,1,R,
DC805710551,TC,RM,1,R,
DC805710551,TC,RS,1,R,
DC805710552,TC,R,0,RS,
DC805710552,TC,RG,0,RS,
DC805710552,TC,RM,0,RS,
DC805710552,TC,RS,0,RS,
DC808810051,TC,R,0,R,1.0
DC808810051,TC,RG,0,R,
DC808810051,TC,RM,0,R,
DC808810051,TC,RS,0,R,
DC808810052,TC,R,1,RS,
DC808810052,TC,RG,1,RS,
DC808810052,TC,RM,1,RS,
DC808810052,TC,RS,1,RS,
DC814310661,TC,R,0,R,1.0
DC814310661,TC,RG,0,R,
DC814310661,TC,RM,0,R,
DC814310661,TC,RS,0,R,
DC814310662,TC,R,0,R,
DC814310662,TC,RG,0,R,
DC814310662,TC,RM,0,R,
DC814310662,TC,RS,0,R,
DC815914351,TC,R,1,R,0.0
DC815914351,TC,RG,1,R,
DC815914351,TC,RM,1,R,
DC815914351,TC,RS,1,R,
DC815914352,TC,R,0,R,1.0
DC815914352,TC,RG,0,R,
DC815914352,TC,RM,0,R,
DC815914352,TC,RS,0,R,
DC815914353,TC,R,1,R,0.0
DC815914353,TC,RG,1,R,
DC815914353,TC,RM,1,R,
DC815914353,TC,RS,1,R,
DC815914354,TC,R,0,R,
DC815914354,TC,RG,0,R,
DC815914354,TC,RM,0,R,
DC815914354,TC,RS,0,R,
DC816213761,TC,R,1,R,0.0
DC816213761,TC,RG,1,R,
DC816213761,TC,RM,1,R,
DC816213761,TC,RS,1,R,
DC816213762,TC,R,0,R,1.0
DC816213762,TC,RG,0,R,
DC816213762,TC,RM,0,R,
DC816213762,TC,RS,0,R,
DC816213763,TC,R,0,R,1.0
DC816213763,TC,RG,0,R,
DC816213763,TC,RM,0,R,
DC816213763,TC,RS,0,R,
DC816213764,TC,R,1,R,
DC816213764,TC,RG,1,R,
DC816213764,TC,RM,1,R,
DC816213764,TC,RS,1,R,
DC817712291,TC,R,0,RG,
DC817712291,TC,RG,0,RG,1.0
DC817712291,TC,RM,0,RG,
DC817712291,TC,RS,0,RG,
DC817712292,TC,R,1,RG,
DC817712292,TC,RG,1,RG,
DC817712292,TC,RM,1,RG,
DC817712292,TC,RS,1,RG,
DC819310061,TC,R,0,R,1.0
DC819310061,TC,RG,0,R,
DC819310061,TC,RM,0,R,
DC819310061,TC,RS,0,R,
DC819310062,TC,R,1,RS,
DC819310062,TC,RG,1,RS,
DC819310062,TC,RM,1,RS,
DC819310062,TC,RS,1,RS,
DC819311061,TC,R,1,R,0.0
DC819311061,TC,RG,1,R,
DC819311061,TC,RM,1,R,
DC819311061,TC,RS,1,R,
DC819311062,TC,R,0,RG,
DC819311062,TC,RG,0,RG,
DC819311062,TC,RM,0,RG,
DC819311062,TC,RS,0,RG,
DC819612451,TC,R,0,RG,
DC819612451,TC,RG,0,RG,0.0
DC819612451,TC,RM,0,RG,
DC819612451,TC,RS,0,RG,
DC819612452,TC,R,0,RG,
DC819612452,TC,RG,0,RG,
DC819612452,TC,RM,0,RG,
DC819612452,TC,RS,0,RG,
DC819711311,TC,R,0,R,0.0
DC819711311,TC,RG,0,R,
DC819711311,TC,RM,0,R,
DC819711311,TC,RS,0,R,
DC819711312,TC,R,0,RG,
DC819711312,TC,RG,0,RG,
DC819711312,TC,RM,0,RG,
DC819711312,TC,RS,0,RG,
DC821612581,TC,R,1,RM,
DC821612581,TC,RG,1,RM,
DC821612581,TC,RM,1,RM,0.0
DC821612581,TC,RS,1,RM,
DC821612582,TC,R,1,RM,
DC821612582,TC,RG,1,RM,
DC821612582,TC,RM,1,RM,
DC821612582,TC,RS,1,RM,
DC821911161,TC,R,1,RG,
DC821911161,TC,RG,1,RG,1.0
DC821911161,TC,RM,1,RG,
DC821911161,TC,RS,1,RG,
DC821911162,TC,R,1,RG,
DC821911162,TC,RG,1,RG,
DC821911162,TC,RM,1,RG,
DC821911162,TC,RS,1,RG,
DC821913441,TC,R,0,R,0.0
DC821913441,TC,RG,0,R,
DC821913441,TC,RM,0,R,
DC821913441,TC,RS,0,R,
DC821913442,TC,R,0,R,1.0
DC821913442,TC,RG,0,R,
DC821913442,TC,RM,0,R,
DC821913442,TC,RS,0,R,
DC821913443,TC,R,1,R,0.0
DC821913443,TC,RG,1,R,
DC821913443,TC,RM,1,R,
DC821913443,TC,RS,1,R,
DC821913444,TC,R,0,R,
DC821913444,TC,RG,0,R,
DC821913444,TC,RM,0,R,
DC821913444,TC,RS,0,R,
DC822913681,TC,R,1,R,1.0
DC822913681,TC,RG,1,R,
DC822913681,TC,RM,1,R,
DC822913681,TC,RS,1,R,
DC822913682,TC,R,0,R,1.0
DC822913682,TC,RG,0,R,
DC822913682,TC,RM,0,R,
DC822913682,TC,RS,0,R,
DC822913683,TC,R,1,R,0.0
DC822913683,TC,RG,1,R,
DC822913683,TC,RM,1,R,
DC822913683,TC,RS,1,R,
DC822913684,TC,R,0,R,
DC822913684,TC,RG,0,R,
DC822913684,TC,RM,0,R,
DC822913684,TC,RS,0,R,
DC835414291,TC,R,0,R,1.0
DC835414291,TC,RG,0,R,
DC835414291,TC,RM,0,R,
DC835414291,TC,RS,0,R,
DC835414292,TC,R,1,R,0.0
DC835414292,TC,RG,1,R,
DC835414292,TC,RM,1,R,
DC835414292,TC,RS,1,R,
DC835414293,TC,R,0,R,1.0
DC835414293,TC,RG,0,R,
DC835414293,TC,RM,0,R,
DC835414293,TC,RS,0,R,
DC835414294,TC,R,0,R,
DC835414294,TC,RG,0,R,
DC835414294,TC,RM,0,R,
DC835414294,TC,RS,0,R,
DC837212871,TC,R,1,R,1.0
DC837212871,TC,RG,1,R,
DC837212871,TC,RM,1,R,
DC837212871,TC,RS,1,R,
DC837212872,TC,R,0,R,1.0
DC837212872,TC,RG,0,R,
DC837212872,TC,RM,0,R,
DC837212872,TC,RS,0,R,
DC837212873,TC,R,1,R,0.0
DC837212873,TC,RG,1,R,
DC837212873,TC,RM,1,R,
DC837212873,TC,RS,1,R,
DC837212874,TC,R,1,R,
DC837212874,TC,RG,1,R,
DC837212874,TC,RM,1,R,
DC837212874,TC,RS,1,R,
DC839211221,TC,R,0,R,1.0
DC839211221,TC,RG,0,R,
DC839211221,TC,RM,0,R,
DC839211221,TC,RS,0,R,
DC839211222,TC,R,1,RG,
DC839211222,TC,RG,1,RG,
DC839211222,TC,RM,1,RG,
DC839211222,TC,RS,1,RG,
DC840514671,TC,R,0,R,1.0
DC840514671,TC,RG,0,R,
DC840514671,TC,RM,0,R,
DC840514671,TC,RS,0,R,
DC840514672,TC,R,1,R,0.0
DC840514672,TC,RG,1,R,
DC840514672,TC,RM,1,R,
DC840514672,TC,RS,1,R,
DC840514673,TC,R,0,R,1.0
DC840514673,TC,RG,0,R,
DC840514673,TC,RM,0,R,
DC840514673,TC,RS,0,R,
DC840514674,TC,R,0,R,
DC840514674,TC,RG,0,R,
DC840514674,TC,RM,0,R,
DC840514674,TC,RS,0,R,
DC845211101,TC,R,1,R,0.0
DC845211101,TC,RG,1,R,
DC845211101,TC,RM,1,R,
DC845211101,TC,RS,1,R,
DC845211102,TC,R,0,RG,
DC845211102,TC,RG,0,RG,
DC845211102,TC,RM,0,RG,
DC845211102,TC,RS,0,RG,
DC848313771,TC,R,1,R,0.0
DC848313771,TC,RG,1,R,
DC848313771,TC,RM,1,R,
DC848313771,TC,RS,1,R,
DC848313772,TC,R,0,R,1.0
DC848313772,TC,RG,0,R,
DC848313772,TC,RM,0,R,
DC848313772,TC,RS,0,R,
DC848313773,TC,R,0,R,1.0
DC848313773,TC,RG,0,R,
DC848313773,TC,RM,0,R,
DC848313773,TC,RS,0,R,
DC848313774,TC,R,1,R,
DC848313774,TC,RG,1,R,
DC848313774,TC,RM,1,R,
DC848313774,TC,RS,1,R,
DC848614431,TC,R,0,R,1.0
DC848614431,TC,RG,0,R,
DC848614431,TC,RM,0,R,
DC848614431,TC,RS,0,R,
DC848614432,TC,R,0,R,1.0
DC848614432,TC,RG,0,R,
DC848614432,TC,RM,0,R,
DC848614432,TC,RS,0,R,
DC848614433,TC,R,1,R,0.0
DC848614433,TC,RG,1,R,
DC848614433,TC,RM,1,R,
DC848614433,TC,RS,1,R,
DC848614434,TC,R,0,R,
DC848614434,TC,RG,0,R,
DC848614434,TC,RM,0,R,
DC848614434,TC,RS,0,R,
DC850014461,TC,R,0,R,1.0
DC850014461,TC,RG,0,R,
DC850014461,TC,RM,0,R,
DC850014461,TC,RS,0,R,
DC850014462,TC,R,1,R,0.0
DC850014462,TC,RG,1,R,
DC850014462,TC,RM,1,R,
DC850014462,TC,RS,1,R,
DC850014463,TC,R,0,R,0.0
DC850014463,TC,RG,0,R,
DC850014463,TC,RM,0,R,
DC850014463,TC,RS,0,R,
DC850014464,TC,R,0,R,
DC850014464,TC,RG,0,R,
DC850014464,TC,RM,0,R,
DC850014464,TC,RS,0,R,
DC854814171,TC,R,0,R,0.0
DC854814171,TC,RG,0,R,
DC854814171,TC,RM,0,R,
DC854814171,TC,RS,0,R,
DC854814172,TC,R,0,R,1.0
DC854814172,TC,RG,0,R,
DC854814172,TC,RM,0,R,
DC854814172,TC,RS,0,R,
DC854814173,TC,R,1,R,0.0
DC854814173,TC,RG,1,R,
DC854814173,TC,RM,1,R,
DC854814173,TC,RS,1,R,
DC854814174,TC,R,0,R,
DC854814174,TC,RG,0,R,
DC854814174,TC,RM,0,R,
DC854814174,TC,RS,0,R,
DC856614761,TC,R,0,R,0.0
DC856614761,TC,RG,0,R,
DC856614761,TC,RM,0,R,
DC856614761,TC,RS,0,R,
DC856614762,TC,R,0,R,0.0
DC856614762,TC,RG,0,R,
DC856614762,TC,RM,0,R,
DC856614762,TC,RS,0,R,
DC856614763,TC,R,0,R,1.0
DC856614763,TC,RG,0,R,
DC856614763,TC,RM,0,R,
DC856614763,TC,RS,0,R,
DC856614764,TC,R,1,R,
DC856614764,TC,RG,1,R,
DC856614764,TC,RM,1,R,
DC856614764,TC,RS,1,R,
DC856711291,TC,R,0,R,1.0
DC856711291,TC,RG,0,R,
DC856711291,TC,RM,0,R,
DC856711291,TC,RS,0,R,
DC856711292,TC,R,0,RG,
DC856711292,TC,RG,0,RG,0.0
DC856711292,TC,RM,0,RG,
DC856711292,TC,RS,0,RG,
DC856711293,TC,R,0,RG,
DC856711293,TC,RG,0,RG,0.0
DC856711293,TC,RM,0,RG,
DC856711293,TC,RS,0,RG,
DC856711294,TC,R,0,RG,
DC856711294,TC,RG,0,RG,
DC856711294,TC,RM,0,RG,
DC856711294,TC,RS,0,RG,
DC859012841,TC,R,1,RM,
DC859012841,TC,RG,1,RM,
DC859012841,TC,RM,1,RM,0.0
DC859012841,TC,RS,1,RM,
DC859012842,TC,R,1,RM,
DC859012842,TC,RG,1,RM,
DC859012842,TC,RM,1,RM,0.0
DC859012842,TC,RS,1,RM,
DC859012843,TC,R,0,RM,
DC859012843,TC,RG,0,RM,
DC859012843,TC,RM,0,RM,
DC859012843,TC,RS,0,RM,
DC865012091,TC,R,1,RS,
DC865012091,TC,RG,1,RS,
DC865012091,TC,RM,1,RS,
DC865012091,TC,RS,1,RS,1.0
DC865012092,TC,R,0,RS,
DC865012092,TC,RG,0,RS,
DC865012092,TC,RM,0,RS,
DC865012092,TC,RS,0,RS,
DC865214061,TC,R,0,R,1.0
DC865214061,TC,RG,0,R,
DC865214061,TC,RM,0,R,
DC865214061,TC,RS,0,R,
DC865214062,TC,R,0,R,1.0
DC865214062,TC,RG,0,R,
DC865214062,TC,RM,0,R,
DC865214062,TC,RS,0,R,
DC865214063,TC,R,1,R,0.0
DC865214063,TC,RG,1,R,
DC865214063,TC,RM,1,R,
DC865214063,TC,RS,1,R,
DC865214064,TC,R,1,R,
DC865214064,TC,RG,1,R,
DC865214064,TC,RM,1,R,
DC865214064,TC,RS,1,R,
DC872613971,TC,R,0,R,0.0
DC872613971,TC,RG,0,R,
DC872613971,TC,RM,0,R,
DC872613971,TC,RS,0,R,
DC872613972,TC,R,0,R,1.0
DC872613972,TC,RG,0,R,
DC872613972,TC,RM,0,R,
DC872613972,TC,RS,0,R,
DC872613973,TC,R,1,R,0.0
DC872613973,TC,RG,1,R,
DC872613973,TC,RM,1,R,
DC872613973,TC,RS,1,R,
DC872613974,TC,R,0,R,
DC872613974,TC,RG,0,R,
DC872613974,TC,RM,0,R,
DC872613974,TC,RS,0,R,
DC872714591,TC,R,0,R,0.0
DC872714591,TC,RG,0,R,
DC872714591,TC,RM,0,R,
DC872714591,TC,RS,0,R,
DC872714592,TC,R,1,R,0.0
DC872714592,TC,RG,1,R,
DC872714592,TC,RM,1,R,
DC872714592,TC,RS,1,R,
DC872714593,TC,R,0,R,0.0
DC872714593,TC,RG,0,R,
DC872714593,TC,RM,0,R,
DC872714593,TC,RS,0,R,
DC872714594,TC,R,0,R,
DC872714594,TC,RG,0,R,
DC872714594,TC,RM,0,R,
DC872714594,TC,RS,0,R,
DC873812981,TC,R,0,R,1.0
DC873812981,TC,RG,0,R,
DC873812981,TC,RM,0,R,
DC873812981,TC,RS,0,R,
DC873812982,TC,R,0,R,1.0
DC873812982,TC,RG,0,R,
DC873812982,TC,RM,0,R,
DC873812982,TC,RS,0,R,
DC873812983,TC,R,1,R,0.0
DC873812983,TC,RG,1,R,
DC873812983,TC,RM,1,R,
DC873812983,TC,RS,1,R,
DC873812984,TC,R,0,R,
DC873812984,TC,RG,0,R,
DC873812984,TC,RM,0,R,
DC873812984,TC,RS,0,R,
DC874512731,TC,R,0,RM,
DC874512731,TC,RG,0,RM,
DC874512731,TC,RM,0,RM,0.0
DC874512731,TC,RS,0,RM,
DC874512732,TC,R,0,RM,
DC874512732,TC,RG,0,RM,
DC874512732,TC,RM,0,RM,0.0
DC874512732,TC,RS,0,RM,
DC874512733,TC,R,0,RM,
DC874512733,TC,RG,0,RM,
DC874512733,TC,RM,0,RM,1.0
DC874512733,TC,RS,0,RM,
DC874512734,TC,R,0,RM,
DC874512734,TC,RG,0,RM,
DC874512734,TC,RM,0,RM,1.0
DC874512734,TC,RS,0,RM,
DC874512735,TC,R,1,RM,
DC874512735,TC,RG,1,RM,
DC874512735,TC,RM,1,RM,
DC874512735,TC,RS,1,RM,
DC874712071,TC,R,0,RS,
DC874712071,TC,RG,0,RS,
DC874712071,TC,RM,0,RS,
DC874712071,TC,RS,0,RS,0.0
DC874712072,TC,R,0,RS,
DC874712072,TC,RG,0,RS,
DC874712072,TC,RM,0,RS,
DC874712072,TC,RS,0,RS,1.0
DC874712073,TC,R,0,RS,
DC874712073,TC,RG,0,RS,
DC874712073,TC,RM,0,RS,
DC874712073,TC,RS,0,RS,
DC874712341,TC,R,0,RG,
DC874712341,TC,RG,0,RG,0.0
DC874712341,TC,RM,0,RG,
DC874712341,TC,RS,0,RG,
DC874712342,TC,R,0,RG,
DC874712342,TC,RG,0,RG,
DC874712342,TC,RM,0,RG,
DC874712342,TC,RS,0,RG,
DC875410841,TC,R,1,R,1.0
DC875410841,TC,RG,1,R,
DC875410841,TC,RM,1,R,
DC875410841,TC,RS,1,R,
DC875410842,TC,R,0,RS,
DC875410842,TC,RG,0,RS,
DC875410842,TC,RM,0,RS,
DC875410842,TC,RS,0,RS,
DC875811691,TC,R,1,R,0.0
DC875811691,TC,RG,1,R,
DC875811691,TC,RM,1,R,
DC875811691,TC,RS,1,R,
DC875811692,TC,R,1,RM,
DC875811692,TC,RG,1,RM,
DC875811692,TC,RM,1,RM,
DC875811692,TC,RS,1,RM,
DC878413951,TC,R,0,R,0.0
DC878413951,TC,RG,0,R,
DC878413951,TC,RM,0,R,
DC878413951,TC,RS,0,R,
DC878413952,TC,R,0,R,1.0
DC878413952,TC,RG,0,R,
DC878413952,TC,RM,0,R,
DC878413952,TC,RS,0,R,
DC878413953,TC,R,0,R,1.0
DC878413953,TC,RG,0,R,
DC878413953,TC,RM,0,R,
DC878413953,TC,RS,0,R,
DC878413954,TC,R,1,R,
DC878413954,TC,RG,1,R,
DC878413954,TC,RM,1,R,
DC878413954,TC,RS,1,R,
DC878513751,TC,R,0,R,1.0
DC878513751,TC,RG,0,R,
DC878513751,TC,RM,0,R,
DC878513751,TC,RS,0,R,
DC878513752,TC,R,1,R,0.0
DC878513752,TC,RG,1,R,
DC878513752,TC,RM,1,R,
DC878513752,TC,RS,1,R,
DC878513753,TC,R,0,R,1.0
DC878513753,TC,RG,0,R,
DC878513753,TC,RM,0,R,
DC878513753,TC,RS,0,R,
DC878513754,TC,R,1,R,
DC878513754,TC,RG,1,R,
DC878513754,TC,RM,1,R,
DC878513754,TC,RS,1,R,
DC880114201,TC,R,0,R,0.0
DC880114201,TC,RG,0,R,
DC880114201,TC,RM,0,R,
DC880114201,TC,RS,0,R,
DC880114202,TC,R,1,R,0.0
DC880114202,TC,RG,1,R,
DC880114202,TC,RM,1,R,
DC880114202,TC,RS,1,R,
DC880114203,TC,R,0,R,1.0
DC880114203,TC,RG,0,R,
DC880114203,TC,RM,0,R,
